Year	Agency	Category	Detail	Vendor	Payments	Counts	TotalP
2011	TRANSPORTATION	SUPPLIES	OTHER REPAIR & MAINTENANCE SUPP	AIRGAS-MID AMERICA INC	13464.10	45	70965.48
2011	CONSERVATION	SUPPLIES	OTHER SPECIFIC USE SUPPLIES	AIRGAS-MID AMERICA INC	724.41	45	70965.48
2011	TRANSPORTATION	SUPPLIES	OTHER SPECIFIC USE SUPPLIES	AIRGAS-MID AMERICA INC	12543.63	45	70965.48
2011	CORRECTIONS	EQUIPMENT RENTAL & LEASES	OTHER EQUIPMENT RENTALS	AIRGAS-MID AMERICA INC	33.94	45	70965.48
2011	TRANSPORTATION	EQUIPMENT RENTAL & LEASES	OTHER EQUIPMENT RENTALS	AIRGAS-MID AMERICA INC	2655.54	45	70965.48
2011	CONSERVATION	EQUIPMENT RENTAL & LEASES	OTHER EQUIPMENT RENTALS	AIRGAS-MID AMERICA INC	21.86	45	70965.48
2011	TRANSPORTATION	REPAIR & MAINTENANCE SERVICES	SPECIFIC USE EQUIP  REPAIR & MAINTENANCE	AIRGAS-MID AMERICA INC	223.14	45	70965.48
2011	CONSERVATION	OTHER EQUIPMENT	TOOLS & SHOP EQUIPMENT	AIRGAS-MID AMERICA INC	1750.00	45	70965.48
2011	TRANSPORTATION	SUPPLIES	UNIFORMS & CLOTHING	AIRGAS-MID AMERICA INC	477.03	45	70965.48
2011	NATURAL RESOURCES	MISCELLANEOUS EXPENSES	REBILLABLE LAB EXPENSES	AIRGAS-MID AMERICA INC	229.91	45	70965.48
2011	TRANSPORTATION	SUPPLIES	OTHER SPECIFIC USE SUPPLIES	AIRGAS-MID AMERICA INC	173.96	45	70965.48
2011	MENTAL HEALTH	SUPPLIES	OTHER REPAIR & MAINTENANCE SUPP	AIRGAS-MID AMERICA INC	22.19	45	70965.48
2011	TRANSPORTATION	OTHER EQUIPMENT	TOOLS & SHOP EQUIPMENT	AIRGAS-MID AMERICA INC	4851.18	45	70965.48
2011	NATURAL RESOURCES	SUPPLIES	LABORATORY SUPPLIES	AIRGAS-MID AMERICA INC	20.94	45	70965.48
2011	TRANSPORTATION	EQUIPMENT RENTAL & LEASES	OTHER EQUIPMENT RENTALS	AIRGAS-MID AMERICA INC	762.18	45	70965.48
2011	OFFICE OF ADMINISTRATION	OTHER EQUIPMENT	OTHER EQUIPMENT	AIRGAS-MID AMERICA INC	193.54	45	70965.48
2011	PUBLIC SAFETY	SUPPLIES	ELECTRICAL SUPPLIES	AIRGAS-MID AMERICA INC	88.98	45	70965.48
2011	NATURAL RESOURCES	SUPPLIES	UNIFORMS & CLOTHING	AIRGAS-MID AMERICA INC	145.00	45	70965.48
2011	OFFICE OF ADMINISTRATION	SUPPLIES	OTHER SPECIFIC USE SUPPLIES	AIRGAS-MID AMERICA INC	1242.29	45	70965.48
2011	NATURAL RESOURCES	PROPERTY & IMPROVEMENTS	SITE IMPROVEMENTS	AIRGAS-MID AMERICA INC	602.39	45	70965.48
2011	PUBLIC SAFETY	SUPPLIES	OTHER SPECIFIC USE SUPPLIES	AIRGAS-MID AMERICA INC	58.00	45	70965.48
2011	MENTAL HEALTH	SUPPLIES	MEDICAL & DENTAL SUPPLIES	AIRGAS-MID AMERICA INC	3075.19	45	70965.48
2011	PUBLIC SAFETY	OTHER EQUIPMENT	OTHER EQUIPMENT	AIRGAS-MID AMERICA INC	936.95	45	70965.48
2011	NATURAL RESOURCES	EQUIPMENT RENTAL & LEASES	OTHER EQUIPMENT RENTALS	AIRGAS-MID AMERICA INC	2626.70	45	70965.48
2011	PUBLIC SAFETY	SUPPLIES	LABORATORY SUPPLIES	AIRGAS-MID AMERICA INC	7985.71	45	70965.48
2011	NATURAL RESOURCES	SUPPLIES	OTHER SPECIFIC USE SUPPLIES	AIRGAS-MID AMERICA INC	690.15	45	70965.48
2011	PUBLIC SAFETY	SUPPLIES	BUILDING REPAIR SUPPLIES	AIRGAS-MID AMERICA INC	59.84	45	70965.48
2011	OFFICE OF ADMINISTRATION	EQUIPMENT RENTAL & LEASES	OTHER EQUIPMENT RENTALS	AIRGAS-MID AMERICA INC	3641.90	45	70965.48
2011	PUBLIC SAFETY	EQUIPMENT RENTAL & LEASES	OTHER EQUIPMENT RENTALS	AIRGAS-MID AMERICA INC	3904.59	45	70965.48
2011	NATURAL RESOURCES	PROPERTY & IMPROVEMENTS	OTHER PROPERTY & IMPROVEMENTS	AIRGAS-MID AMERICA INC	153.06	45	70965.48
2011	OFFICE OF ADMINISTRATION	SUPPLIES	OTHER REPAIR & MAINTENANCE SUPP	AIRGAS-MID AMERICA INC	1765.25	45	70965.48
2011	NATURAL RESOURCES	SUPPLIES	OTHER REPAIR & MAINTENANCE SUPP	AIRGAS-MID AMERICA INC	679.28	45	70965.48
2011	SOCIAL SERVICES	SUPPLIES	MECHANICAL SUPPLIES	AIRGAS-MID AMERICA INC	221.57	45	70965.48
2011	NATURAL RESOURCES	PROPERTY & IMPROVEMENTS	SITE IMPROVEMENTS	AIRGAS-MID AMERICA INC	98.00	45	70965.48
2011	OFFICE OF ADMINISTRATION	SUPPLIES	UNIFORMS & CLOTHING	AIRGAS-MID AMERICA INC	634.64	45	70965.48
2011	MENTAL HEALTH	EQUIPMENT RENTAL & LEASES	OTHER EQUIPMENT RENTALS	AIRGAS-MID AMERICA INC	47.11	45	70965.48
2011	OFFICE OF ADMINISTRATION	SUPPLIES	MECHANICAL SUPPLIES	AIRGAS-MID AMERICA INC	25.50	45	70965.48
2011	NATURAL RESOURCES	EQUIPMENT RENTAL & LEASES	SCIENCE & TECHNOLOGY EQUIPMENT RENTALS	AIRGAS-MID AMERICA INC	1647.32	45	70965.48
2011	NATURAL RESOURCES	REPAIR & MAINTENANCE SERVICES	SPECIFIC USE EQUIP  REPAIR & MAINTENANCE	AIRGAS-MID AMERICA INC	103.00	45	70965.48
2011	MENTAL HEALTH	EQUIPMENT RENTAL & LEASES	SCIENCE & TECHNOLOGY EQUIPMENT RENTALS	AIRGAS-MID SOUTH	2429.40	27	40205.23
2011	TRANSPORTATION	EQUIPMENT RENTAL & LEASES	OTHER EQUIPMENT RENTALS	AIRGAS-MID SOUTH	435.75	27	40205.23
2011	MENTAL HEALTH	SUPPLIES	OTHER SPECIFIC USE SUPPLIES	AIRGAS-MID SOUTH	66.66	27	40205.23
2011	TRANSPORTATION	SUPPLIES	OTHER REPAIR & MAINTENANCE SUPP	AIRGAS-MID SOUTH	9554.40	27	40205.23
2011	MENTAL HEALTH	EQUIPMENT RENTAL & LEASES	OTHER EQUIPMENT RENTALS	AIRGAS-MID SOUTH	396.50	27	40205.23
2011	TRANSPORTATION	SUPPLIES	UNIFORMS & CLOTHING	AIRGAS-MID SOUTH	747.39	27	40205.23
2011	MENTAL HEALTH	REPAIR & MAINTENANCE SERVICES	LAB & MEDICAL EQUIP REPAIR & MAINTENANCE	AIRGAS-MID SOUTH	207.90	27	40205.23
2011	TRANSPORTATION	OTHER EQUIPMENT	OTHER EQUIPMENT	AIRGAS-MID SOUTH	186.31	27	40205.23
2011	MENTAL HEALTH	OTHER EQUIPMENT	OTHER EQUIPMENT	AIRGAS-MID SOUTH	768.72	27	40205.23
2011	TRANSPORTATION	REPAIR & MAINTENANCE SERVICES	SPECIFIC USE EQUIP  REPAIR & MAINTENANCE	AIRGAS-MID SOUTH	235.78	27	40205.23
2011	MENTAL HEALTH	SUPPLIES	MEDICAL & DENTAL SUPPLIES	AIRGAS-MID SOUTH	1588.13	27	40205.23
2011	TRANSPORTATION	SUPPLIES	OTHER SPECIFIC USE SUPPLIES	AIRGAS-MID SOUTH	1313.85	27	40205.23
2011	NATURAL RESOURCES	SUPPLIES	OTHER SPECIFIC USE SUPPLIES	AIRGAS-MID SOUTH	154.37	27	40205.23
2011	AGRICULTURE	REPAIR & MAINTENANCE SERVICES	VEHICLE REPAIR & MAINTENANCE	AIRGAS-MID SOUTH	44.40	27	40205.23
2011	NATURAL RESOURCES	SUPPLIES	OTHER REPAIR & MAINTENANCE SUPP	AIRGAS-MID SOUTH	20.00	27	40205.23
2011	AGRICULTURE	SUPPLIES	LABORATORY SUPPLIES	AIRGAS-MID SOUTH	530.80	27	40205.23
2011	NATURAL RESOURCES	EQUIPMENT RENTAL & LEASES	OTHER EQUIPMENT RENTALS	AIRGAS-MID SOUTH	120.00	27	40205.23
2011	PUBLIC SAFETY	SUPPLIES	MEDICAL & DENTAL SUPPLIES	AIRGAS-MID SOUTH	12554.93	27	40205.23
2011	OFFICE OF ADMINISTRATION	EQUIPMENT RENTAL & LEASES	OTHER EQUIPMENT RENTALS	AIRGAS-MID SOUTH	900.00	27	40205.23
2011	OFFICE OF ADMINISTRATION	REPAIR & MAINTENANCE SERVICES	SPECIFIC USE EQUIP  REPAIR & MAINTENANCE	AIRGAS-MID SOUTH	137.95	27	40205.23
2011	MENTAL HEALTH	PROFESSIONAL SERVICES	OTHER PROFESSIONAL SERVICES	AIRGAS-MID SOUTH	57.60	27	40205.23
2011	OFFICE OF ADMINISTRATION	SUPPLIES	UNIFORMS & CLOTHING	AIRGAS-MID SOUTH	9.95	27	40205.23
2011	PUBLIC SAFETY	SUPPLIES	LABORATORY SUPPLIES	AIRGAS-MID SOUTH	4747.50	27	40205.23
2011	PUBLIC SAFETY	SUPPLIES	OTHER REPAIR & MAINTENANCE SUPP	AIRGAS-MID SOUTH	581.55	27	40205.23
2011	OFFICE OF ADMINISTRATION	SUPPLIES	OTHER REPAIR & MAINTENANCE SUPP	AIRGAS-MID SOUTH	379.20	27	40205.23
2011	PUBLIC SAFETY	EQUIPMENT RENTAL & LEASES	OTHER EQUIPMENT RENTALS	AIRGAS-MID SOUTH	1930.59	27	40205.23
2011	OFFICE OF ADMINISTRATION	SUPPLIES	OTHER SPECIFIC USE SUPPLIES	AIRGAS-MID SOUTH	105.60	27	40205.23
2011	SOCIAL SERVICES	REPAIR & MAINTENANCE SERVICES	SPECIFIC USE EQUIP  REPAIR & MAINTENANCE	AIR MASTERS CORP	236.00	13	50860.57
2011	NATURAL RESOURCES	REPAIR & MAINTENANCE SERVICES	MECHANICAL REPAIR & MAINTENANCE SERVICES	AIR MASTERS CORP	2952.62	13	50860.57
2011	OFFICE OF ADMINISTRATION	SUPPLIES	OTHER REPAIR & MAINTENANCE SUPP	AIR MASTERS CORP	5.00	13	50860.57
2011	OFFICE OF ADMINISTRATION	REPAIR & MAINTENANCE SERVICES	MECHANICAL REPAIR & MAINTENANCE SERVICES	AIR MASTERS CORP	20246.57	13	50860.57
2011	SOCIAL SERVICES	SUPPLIES	OTHER REPAIR & MAINTENANCE SUPP	AIR MASTERS CORP	90.59	13	50860.57
2011	MENTAL HEALTH	PROFESSIONAL SERVICES	OTHER PROFESSIONAL SERVICES	AIR MASTERS CORP	12228.00	13	50860.57
2011	PUBLIC SAFETY	PROFESSIONAL SERVICES	OTHER PROFESSIONAL SERVICES	AIR MASTERS CORP	7454.50	13	50860.57
2011	CONSERVATION	REPAIR & MAINTENANCE SERVICES	MECHANICAL REPAIR & MAINTENANCE SERVICES	AIR MASTERS CORP	2219.42	13	50860.57
2011	OFFICE OF ADMINISTRATION	SUPPLIES	MECHANICAL SUPPLIES	AIR MASTERS CORP	2627.25	13	50860.57
2011	CONSERVATION	REPAIR & MAINTENANCE SERVICES	SPECIFIC USE EQUIP  REPAIR & MAINTENANCE	AIR MASTERS CORP	934.62	13	50860.57
2011	SOCIAL SERVICES	REPAIR & MAINTENANCE SERVICES	MECHANICAL REPAIR & MAINTENANCE SERVICES	AIR MASTERS CORP	408.00	13	50860.57
2011	PUBLIC SAFETY	REPAIR & MAINTENANCE SERVICES	MECHANICAL REPAIR & MAINTENANCE SERVICES	AIR MASTERS CORP	639.91	13	50860.57
2011	PUBLIC SAFETY	REPAIR & MAINTENANCE SERVICES	SPECIFIC USE EQUIP  REPAIR & MAINTENANCE	AIR MASTERS CORP	818.09	13	50860.57
2011	CORRECTIONS	REPAIR & MAINTENANCE SERVICES	LAB & MEDICAL EQUIP REPAIR & MAINTENANCE	AIR SYSTEMS LLC	275.42	10	57821.79
2011	ELEMENTARY AND SECONDARY EDUCATION	PROPERTY & IMPROVEMENTS	MINOR REPAIR, MAINT & IMPROVEMENT SERV	AIR SYSTEMS LLC	13745.00	10	57821.79
2011	OFFICE OF ADMINISTRATION	SUPPLIES	OTHER REPAIR & MAINTENANCE SUPP	AIR SYSTEMS LLC	361.40	10	57821.79
2011	TRANSPORTATION	REPAIR & MAINTENANCE SERVICES	MECHANICAL REPAIR & MAINTENANCE SERVICES	AIR SYSTEMS LLC	570.00	10	57821.79
2011	SOCIAL SERVICES	REPAIR & MAINTENANCE SERVICES	MECHANICAL REPAIR & MAINTENANCE SERVICES	AIR SYSTEMS LLC	1288.92	10	57821.79
2011	OFFICE OF ADMINISTRATION	REPAIR & MAINTENANCE SERVICES	MECHANICAL REPAIR & MAINTENANCE SERVICES	AIR SYSTEMS LLC	24192.50	10	57821.79
2011	OFFICE OF ADMINISTRATION	SUPPLIES	MECHANICAL SUPPLIES	AIR SYSTEMS LLC	6037.03	10	57821.79
2011	OFFICE OF ADMINISTRATION	REPAIR & MAINTENANCE SERVICES	MECHANICAL REPAIR & MAINTENANCE SERVICES	AIR SYSTEMS LLC	7836.42	10	57821.79
2011	OFFICE OF ADMINISTRATION	SUPPLIES	MECHANICAL SUPPLIES	AIR SYSTEMS LLC	2395.10	10	57821.79
2011	REVENUE	REPAIR & MAINTENANCE SERVICES	MECHANICAL REPAIR & MAINTENANCE SERVICES	AIR SYSTEMS LLC	1120.00	10	57821.79
2011	CONSERVATION	SUPPLIES	OTHER SPECIFIC USE SUPPLIES	ALAMAR UNIFORMS	159.99	11	20272.26
2011	REVENUE	SUPPLIES	UNIFORMS & CLOTHING	ALAMAR UNIFORMS	795.00	11	20272.26
2011	CONSERVATION	SUPPLIES	UNIFORMS & CLOTHING	ALAMAR UNIFORMS	6569.50	11	20272.26
2011	PUBLIC SAFETY	SUPPLIES	UNIFORMS & CLOTHING	ALAMAR UNIFORMS	2196.00	11	20272.26
2011	CORRECTIONS	PROFESSIONAL SERVICES	EXPRESS & FREIGHT SERVICES	ALAMAR UNIFORMS	15.00	11	20272.26
2011	NATURAL RESOURCES	SUPPLIES	LAW ENFORCEMENT SUPPLIES	ALAMAR UNIFORMS	179.84	11	20272.26
2011	CORRECTIONS	SUPPLIES	LAW ENFORCEMENT SUPPLIES	ALAMAR UNIFORMS	2321.60	11	20272.26
2011	MENTAL HEALTH	SUPPLIES	OTHER SPECIFIC USE SUPPLIES	ALAMAR UNIFORMS	941.77	11	20272.26
2011	TRANSPORTATION	SUPPLIES	CUSTODIAL SUPPLIES	ALAMAR UNIFORMS	31.99	11	20272.26
2011	TRANSPORTATION	SUPPLIES	UNIFORMS & CLOTHING	ALAMAR UNIFORMS	6611.72	11	20272.26
2011	TRANSPORTATION	PROGRAM DISTRIBUTIONS	AID TO LOCAL GOVERNMENTS	ALAMAR UNIFORMS	449.85	11	20272.26
2011	ELEMENTARY AND SECONDARY EDUCATION	PROFESSIONAL SERVICES	SECURITY SERVICES	ALARM COMMUNICATION	155.61	15	8424.00
2011	JUDICIARY	OTHER EQUIPMENT	OTHER EQUIPMENT	ALARM COMMUNICATION	255.00	15	8424.00
2011	HEALTH AND SENIOR SERVICES	PROFESSIONAL SERVICES	SECURITY SERVICES	ALARM COMMUNICATION	324.46	15	8424.00
2011	JUDICIARY	PROFESSIONAL SERVICES	SECURITY SERVICES	ALARM COMMUNICATION	3000.00	15	8424.00
2011	CORRECTIONS	SUPPLIES	OTHER SPECIFIC USE SUPPLIES	ALARM COMMUNICATION	240.00	15	8424.00
2011	MENTAL HEALTH	PROFESSIONAL SERVICES	SECURITY SERVICES	ALARM COMMUNICATION	508.04	15	8424.00
2011	ECONOMIC DEVELOPMENT	PROFESSIONAL SERVICES	SECURITY SERVICES	ALARM COMMUNICATION	273.91	15	8424.00
2011	OFFICE OF ADMINISTRATION	PROFESSIONAL SERVICES	SECURITY SERVICES	ALARM COMMUNICATION	151.22	15	8424.00
2011	CORRECTIONS	PROFESSIONAL SERVICES	OTHER PROFESSIONAL SERVICES	ALARM COMMUNICATION	35.00	15	8424.00
2011	OFFICE OF ADMINISTRATION	PROFESSIONAL SERVICES	REBILLABLE SECURITY SERVICES	ALARM COMMUNICATION	153.40	15	8424.00
2011	CORRECTIONS	PROFESSIONAL SERVICES	SECURITY SERVICES	ALARM COMMUNICATION	1899.98	15	8424.00
2011	MENTAL HEALTH	SUPPLIES	OFFICE SUPPLIES	ALARM COMMUNICATION	90.00	15	8424.00
2011	SOCIAL SERVICES	PROFESSIONAL SERVICES	SECURITY SERVICES	ALARM COMMUNICATION	1211.68	15	8424.00
2011	INSURANCE, FIN INST AND PROF REGISTRATION	PROFESSIONAL SERVICES	SECURITY SERVICES	ALARM COMMUNICATION	28.12	15	8424.00
2011	PUBLIC SAFETY	PROFESSIONAL SERVICES	SECURITY SERVICES	ALARM COMMUNICATION	97.58	15	8424.00
2011	LEGISLATURE	REPAIR & MAINTENANCE SERVICES	OFFICE FURNITURE & EQUIP REPAIR & MAINT	ALLEN FLOORS INC	40.05	11	21845.88
2011	CORRECTIONS	SUPPLIES	BUILDING REPAIR SUPPLIES	ALLEN FLOORS INC	5290.88	11	21845.88
2011	OFFICE OF ADMINISTRATION	PROPERTY & IMPROVEMENTS	MINOR REPAIR, MAINT & IMPROVEMENT SERV	ALLEN FLOORS INC	525.00	11	21845.88
2011	OFFICE OF ADMINISTRATION	SUPPLIES	OTHER REPAIR & MAINTENANCE SUPP	ALLEN FLOORS INC	19.95	11	21845.88
2011	LEGISLATURE	PROPERTY & IMPROVEMENTS	MINOR REPAIR, MAINT & IMPROVEMENT SERV	ALLEN FLOORS INC	860.00	11	21845.88
2011	PUBLIC SAFETY	OFFICE EQUIPMENT	OFFICE EQUIP &FURNITURE	ALLEN FLOORS INC	214.00	11	21845.88
2011	PUBLIC SAFETY	SUPPLIES	OTHER REPAIR & MAINTENANCE SUPP	ALLEN FLOORS INC	95.00	11	21845.88
2011	OFFICE OF ADMINISTRATION	SUPPLIES	BUILDING REPAIR SUPPLIES	ALLEN FLOORS INC	348.00	11	21845.88
2011	PUBLIC SAFETY	SUPPLIES	BUILDING REPAIR SUPPLIES	ALLEN FLOORS INC	10639.80	11	21845.88
2011	PUBLIC SAFETY	PROPERTY & IMPROVEMENTS	MINOR REPAIR, MAINT & IMPROVEMENT SERV	ALLEN FLOORS INC	96.00	11	21845.88
2011	OFFICE OF ADMINISTRATION	SUPPLIES	BUILDING REPAIR SUPPLIES	ALLEN FLOORS INC	3717.20	11	21845.88
2011	ELEMENTARY AND SECONDARY EDUCATION	PROGRAM DISTRIBUTIONS	HEALTH ASSIST BENEFITS	ALLIANCE REHAB & MEDICAL EQUIP	3421.85	13	68582.32
2011	MENTAL HEALTH	OTHER EQUIPMENT	OTHER EQUIPMENT	ALLIANCE REHAB & MEDICAL EQUIP	610.08	13	68582.32
2011	ELEMENTARY AND SECONDARY EDUCATION	SUPPLIES	MEDICAL & DENTAL SUPPLIES	ALLIANCE REHAB & MEDICAL EQUIP	4596.80	13	68582.32
2011	MENTAL HEALTH	OTHER EQUIPMENT	DURABLE MEDICAL EQUIPMENT	ALLIANCE REHAB & MEDICAL EQUIP	1118.97	13	68582.32
2011	ELEMENTARY AND SECONDARY EDUCATION	PROGRAM DISTRIBUTIONS	HEALTH ASSIST BENEFITS	ALLIANCE REHAB & MEDICAL EQUIP	4681.85	13	68582.32
2011	MENTAL HEALTH	SUPPLIES	MEDICAL & DENTAL SUPPLIES	ALLIANCE REHAB & MEDICAL EQUIP	442.80	13	68582.32
2011	ELEMENTARY AND SECONDARY EDUCATION	PROGRAM DISTRIBUTIONS	CLIENT ASSISTANCE SERVICES	ALLIANCE REHAB & MEDICAL EQUIP	4739.06	13	68582.32
2011	MENTAL HEALTH	PROGRAM DISTRIBUTIONS	MENTAL HEALTH PAYMNTS-1099 YES	ALLIANCE REHAB & MEDICAL EQUIP	1074.22	13	68582.32
2011	ELEMENTARY AND SECONDARY EDUCATION	PROGRAM DISTRIBUTIONS	MEDICAL ASSIST SERVICES	ALLIANCE REHAB & MEDICAL EQUIP	9530.93	13	68582.32
2011	MENTAL HEALTH	PROFESSIONAL SERVICES	OTHER PROFESSIONAL SERVICES	ALLIANCE REHAB & MEDICAL EQUIP	37.50	13	68582.32
2011	ELEMENTARY AND SECONDARY EDUCATION	OTHER EQUIPMENT	DURABLE MEDICAL EQUIPMENT	ALLIANCE REHAB & MEDICAL EQUIP	10651.60	13	68582.32
2011	ELEMENTARY AND SECONDARY EDUCATION	PROGRAM DISTRIBUTIONS	MEDICAL ASSIST SERVICES	ALLIANCE REHAB & MEDICAL EQUIP	1516.66	13	68582.32
2011	ELEMENTARY AND SECONDARY EDUCATION	PROGRAM DISTRIBUTIONS	CLIENT ASSISTANCE SERVICES	ALLIANCE REHAB & MEDICAL EQUIP	26160.00	13	68582.32
2011	MENTAL HEALTH	PROFESSIONAL SERVICES	MEDICAL & DENTAL SERVICES	ALLIED BEHAVIORAL CONSULTANTS	86.91	10	10088.98
2011	ELEMENTARY AND SECONDARY EDUCATION	PROGRAM DISTRIBUTIONS	MEDICAL ASSIST SERVICES	ALLIED BEHAVIORAL CONSULTANTS	3308.42	10	10088.98
2011	OFFICE OF ADMINISTRATION	PROFESSIONAL SERVICES	PROFESSIONAL COURT SERVICES	ALLIED BEHAVIORAL CONSULTANTS	2636.25	10	10088.98
2011	ELEMENTARY AND SECONDARY EDUCATION	PROGRAM DISTRIBUTIONS	MEDICAL ASSIST SERVICES	ALLIED BEHAVIORAL CONSULTANTS	718.25	10	10088.98
2011	MENTAL HEALTH	MISCELLANEOUS EXPENSES	COPIES OF RECORDS	ALLIED BEHAVIORAL CONSULTANTS	23.10	10	10088.98
2011	ELEMENTARY AND SECONDARY EDUCATION	PROGRAM DISTRIBUTIONS	MEDICAL ASSIST SERVICES	ALLIED BEHAVIORAL CONSULTANTS	665.70	10	10088.98
2011	OFFICE OF ADMINISTRATION	PROFESSIONAL SERVICES	MEDICAL & DENTAL SERVICES	ALLIED BEHAVIORAL CONSULTANTS	1865.00	10	10088.98
2011	SOCIAL SERVICES	MISCELLANEOUS EXPENSES	COPIES OF RECORDS	ALLIED BEHAVIORAL CONSULTANTS	548.04	10	10088.98
2011	SOCIAL SERVICES	MISCELLANEOUS EXPENSES	COPIES OF RECORDS	ALLIED BEHAVIORAL CONSULTANTS	72.96	10	10088.98
2011	SOCIAL SERVICES	MISCELLANEOUS EXPENSES	COPIES OF RECORDS	ALLIED BEHAVIORAL CONSULTANTS	164.35	10	10088.98
2011	TRANSPORTATION	SUPPLIES	ELECTRICAL SUPPLIES	ALLIED ELECTRONICS-FORT WORTH	6246.77	11	10953.31
2011	CORRECTIONS	SUPPLIES	OTHER REPAIR & MAINTENANCE SUPP	ALLIED ELECTRONICS-FORT WORTH	227.85	11	10953.31
2011	OFFICE OF ADMINISTRATION	SUPPLIES	ELECTRICAL SUPPLIES	ALLIED ELECTRONICS-FORT WORTH	765.33	11	10953.31
2011	CORRECTIONS	PROFESSIONAL SERVICES	EXPRESS & FREIGHT SERVICES	ALLIED ELECTRONICS-FORT WORTH	39.22	11	10953.31
2011	OFFICE OF ADMINISTRATION	SUPPLIES	MECHANICAL SUPPLIES	ALLIED ELECTRONICS-FORT WORTH	40.10	11	10953.31
2011	CORRECTIONS	SUPPLIES	ELECTRICAL SUPPLIES	ALLIED ELECTRONICS-FORT WORTH	1048.18	11	10953.31
2011	OFFICE OF ADMINISTRATION	SUPPLIES	OTHER REPAIR & MAINTENANCE SUPP	ALLIED ELECTRONICS-FORT WORTH	1509.86	11	10953.31
2011	AGRICULTURE	REPAIR & MAINTENANCE SERVICES	OTHER EQUIPMENT REPAIR & MAINTENANCE	ALLIED ELECTRONICS-FORT WORTH	162.38	11	10953.31
2011	OFFICE OF ADMINISTRATION	SUPPLIES	BUILDING REPAIR SUPPLIES	ALLIED ELECTRONICS-FORT WORTH	634.02	11	10953.31
2011	OFFICE OF ADMINISTRATION	OTHER EQUIPMENT	OTHER EQUIPMENT	ALLIED ELECTRONICS-FORT WORTH	165.13	11	10953.31
2011	PUBLIC SAFETY	SUPPLIES	LAW ENFORCEMENT SUPPLIES	ALLIED ELECTRONICS-FORT WORTH	114.47	11	10953.31
2011	TRANSPORTATION	SUPPLIES	VEHICLE REPAIR SUPPLIES	ALLIED OIL & SUPPLY INC	4552.00	13	66648.87
2011	SOCIAL SERVICES	REPAIR & MAINTENANCE SERVICES	VEHICLE REPAIR & MAINTENANCE	ALLIED OIL & SUPPLY INC	690.00	13	66648.87
2011	TRANSPORTATION	REPAIR & MAINTENANCE SERVICES	MECHANICAL REPAIR & MAINTENANCE SERVICES	ALLIED OIL & SUPPLY INC	2726.33	13	66648.87
2011	TRANSPORTATION	SUPPLIES	MECHANICAL SUPPLIES	ALLIED OIL & SUPPLY INC	40.00	13	66648.87
2011	TRANSPORTATION	FUEL & UTILITIES	FUEL OIL	ALLIED OIL & SUPPLY INC	3023.12	13	66648.87
2011	TRANSPORTATION	REPAIR & MAINTENANCE SERVICES	AGRICULTURE/GROUNDS EQUIP REPAIR & MAINT	ALLIED OIL & SUPPLY INC	720.87	13	66648.87
2011	TRANSPORTATION	SUPPLIES	OTHER SPECIFIC USE SUPPLIES	ALLIED OIL & SUPPLY INC	2079.70	13	66648.87
2011	TRANSPORTATION	OTHER EQUIPMENT	TOOLS & SHOP EQUIPMENT	ALLIED OIL & SUPPLY INC	2060.00	13	66648.87
2011	TRANSPORTATION	SUPPLIES	VEHICLE REPAIR SUPPLIES	ALLIED OIL & SUPPLY INC	32282.37	13	66648.87
2011	TRANSPORTATION	REPAIR & MAINTENANCE SERVICES	HEAVY EQUIPMENT REPAIR & MAINTENANCE	ALLIED OIL & SUPPLY INC	1542.00	13	66648.87
2011	TRANSPORTATION	REPAIR & MAINTENANCE SERVICES	VEHICLE REPAIR & MAINTENANCE	ALLIED OIL & SUPPLY INC	8216.75	13	66648.87
2011	TRANSPORTATION	SUPPLIES	OTHER REPAIR & MAINTENANCE SUPP	ALLIED OIL & SUPPLY INC	8401.23	13	66648.87
2011	TRANSPORTATION	PROFESSIONAL SERVICES	OTHER PROFESSIONAL SERVICES	ALLIED OIL & SUPPLY INC	314.50	13	66648.87
2011	SOCIAL SERVICES	HOUSEKEEP & JANITOR SERVICES	WASTE REMOVAL SERVICES	ALLIED WASTE SERVICES	210.00	31	580870.74
2011	TRANSPORTATION	HOUSEKEEP & JANITOR SERVICES	WASTE REMOVAL SERVICES	ALLIED WASTE SERVICES	180687.24	31	580870.74
2011	PUBLIC SAFETY	HOUSEKEEP & JANITOR SERVICES	WASTE REMOVAL SERVICES	ALLIED WASTE SERVICES	108428.26	31	580870.74
2011	TRANSPORTATION	HOUSEKEEP & JANITOR SERVICES	WASTE REMOVAL SERVICES	ALLIED WASTE SERVICES	58.78	31	580870.74
2011	OFFICE OF ATTORNEY GENERAL	HOUSEKEEP & JANITOR SERVICES	WASTE REMOVAL SERVICES	ALLIED WASTE SERVICES	1000.76	31	580870.74
2011	ELEMENTARY AND SECONDARY EDUCATION	HOUSEKEEP & JANITOR SERVICES	WASTE REMOVAL SERVICES	ALLIED WASTE SERVICES	3288.38	31	580870.74
2011	REVENUE	HOUSEKEEP & JANITOR SERVICES	WASTE REMOVAL SERVICES	ALLIED WASTE SERVICES	2399.63	31	580870.74
2011	HEALTH AND SENIOR SERVICES	HOUSEKEEP & JANITOR SERVICES	WASTE REMOVAL SERVICES	ALLIED WASTE SERVICES	4004.18	31	580870.74
